run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3889,0.4360,0.4323,0.9232,0.9140,0.9114,639.2688,639.2688,639.2688,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.5450,0.5841,0.5803,0.9071,0.8977,0.8959,389.4459,389.4459,389.4459,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.6444,0.6801,0.6762,0.8948,0.8842,0.8840,333.9081,333.9081,333.9081,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.6602,0.6951,0.6918,0.8948,0.8845,0.8843,321.0535,321.0535,321.0535,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6376,0.6723,0.6707,0.9012,0.8929,0.8904,324.3472,324.3472,324.3472,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.7781,0.8083,0.8052,0.8844,0.8739,0.8740,270.7630,270.7630,270.7630,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.8342,0.8622,0.8596,0.8788,0.8672,0.8688,250.8238,250.8238,250.8238,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.8844,0.9098,0.9077,0.8727,0.8613,0.8630,234.0478,234.0478,234.0478,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.9133,0.9359,0.9351,0.8676,0.8595,0.8580,223.9499,223.9499,223.9499,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.0150,1.0320,1.0332,0.8512,0.8442,0.8416,199.0443,199.0443,199.0443,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.1528,1.1625,1.1686,0.8302,0.8245,0.8206,171.0764,171.0764,171.0764,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.3124,1.3167,1.3232,0.8042,0.7983,0.7963,145.6446,145.6446,145.6446,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.4734,1.4748,1.4813,0.7710,0.7654,0.7622,123.9966,123.9966,123.9966,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.6178,1.6165,1.6222,0.7401,0.7339,0.7346,107.4355,107.4355,107.4355,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.8710,1.8689,1.8736,0.6885,0.6817,0.6817,84.1838,84.1838,84.1838,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0487,2.0478,2.0528,0.6609,0.6519,0.6491,69.8292,69.8292,69.8292,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2720,2.2716,2.2783,0.6142,0.5994,0.5954,54.8167,54.8167,54.8167,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5349,2.5332,2.5412,0.5748,0.5584,0.5570,40.4593,40.4593,40.4593,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.7815,2.7769,2.7879,0.5325,0.5170,0.5138,28.9531,28.9531,28.9531,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.1103,3.1006,3.1142,0.4194,0.4114,0.4093,16.8274,16.8274,16.8274,16.0000,16.0000,16.0000
